"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","EntrezID","Symbol"
"16764",3869.72105118406,-1.08713364404837,0.14510962962452,-7.49213472364114,6.77623119341229e-14,1.01643467901184e-11,"16764","Aff3"
"11835",199.997762731321,1.26271642154066,0.354222942262495,3.53283320544286,0.000411131769366161,0.00224218848737605,"11835","Ar"
"53314",78.7002601422343,1.53210730334653,0.299807022715357,5.09324099014309,3.51993813386247e-07,6.3940695260952e-06,"53314","Batf"
"12053",297.028302575779,1.15789460881831,0.268193259076778,4.30985146789262,1.63364231893719e-05,0.000160555936519296,"12053","Bcl6"
"320522",15.4852815030029,-1.97082743402647,0.373462230188699,-4.92651558224445,8.3708939581264e-07,1.35775590540775e-05,"320522","Bhlha9"
"12606",663.824863201734,1.1848276309559,0.199667702160864,5.93150615252031,3.00168313141107e-09,1.17851317575535e-07,"12606","Cebpa"
"12608",699.986416836787,1.45252374310573,0.194754478048982,7.45467932880509,9.00866679256974e-14,1.32858909419831e-11,"12608","Cebpb"
"110794",10.5993788131316,1.35687328913326,0.399764684121488,3.32167775792675,0.000894779667802515,0.00430819840053063,"110794","Cebpe"
"26427",2676.90872386378,1.40669643319316,0.205323227503685,6.84657663634039,7.56381342063024e-12,6.67059927296788e-10,"26427","Creb3l1"
"13048",469.302824553404,-1.2871069556856,0.194592010799617,-6.61119252777492,3.81236275645544e-11,2.76475067668566e-09,"13048","Cux2"
"13134",1683.44886258929,-1.82905520148348,0.180371571746746,-10.140473511834,3.65324426796589e-24,6.41144369028014e-21,"13134","Dach1"
"93837",112.750235696738,-1.32290252058058,0.205667012903929,-6.40796882903619,1.47471048458897e-10,9.04935979179597e-09,"93837","Dach2"
"242523",75.3623296044252,-1.4588015197313,0.3094179595613,-4.70464090768815,2.54313172174944e-06,3.38891129208068e-05,"242523","Dmrta1"
"56501",1706.31134942663,1.0568823376811,0.193324700162191,5.46490718632683,4.63149070500125e-08,1.20063016060224e-06,"56501","Elf4"
"13813",99.2377553392812,-1.14341823774902,0.381444129625151,-3.06472066993965,0.00217873379645678,0.00899054270581156,"13813","Eomes"
"14028",63.5138087874399,-1.07707027809171,0.275214149103224,-3.90108749154178,9.57615307925626e-05,0.000687087025923742,"14028","Evx1"
"14029",312.879281789556,-1.57352229864903,0.283545146530552,-5.56034214539261,2.69246284405245e-08,7.42967341401267e-07,"14029","Evx2"
"14284",1144.34396280335,1.06805277865633,0.264788307400103,4.02701169073846,5.64902248370667e-05,0.000442393327037269,"14284","Fosl2"
"15375",9.96905215357053,-1.37805754719245,0.400573081335611,-3.53852657123177,0.000402366783345461,0.00220446470561425,"15375","Foxa1"
"14106",19.9996738501214,1.68704455893753,0.382442887135497,4.34215471720647,1.41092115565007e-05,0.00014220958131025,"14106","Foxh1"
"14460",84.603898470755,1.76720623534359,0.366806006928279,4.75348912082585,1.9993586760855e-06,2.77600828839403e-05,"14460","Gata1"
"14461",1368.30883106696,2.10061600795614,0.357159966637287,5.80350585546911,6.49424838328896e-09,2.27831791046969e-07,"14461","Gata2"
"14463",37.7412976720263,-1.29206129690021,0.389910127515292,-3.4106872742928,0.000647993667850932,0.00329043093481418,"14463","Gata4"
"14581",69.1156562478691,2.51025268474753,0.358183151331856,6.89665013441859,5.32430922697824e-12,4.91798036491938e-10,"14581","Gfi1"
"14836",242.768032170895,-1.57702677193542,0.252935092764544,-6.23307949938507,4.57353917460568e-10,2.37472226373756e-08,"14836","Gsc"
"15111",2389.54211047294,-1.11910450009108,0.166291288095474,-6.73042120381205,1.69172644103835e-11,1.38092088559177e-09,"15111","Hand2"
"16656",100.5383484671,1.02014147942921,0.230979739408482,4.41566761499542,1.00698715935086e-05,0.000106397499377529,"16656","Hivep3"
"217082",373.713262114654,1.26690540607203,0.278897437547927,4.53148573278858,5.85702934453498e-06,6.75367049911886e-05,"217082","Hlf"
"15364",10890.6165334146,-1.57590080862163,0.264387311475174,-5.97785276426234,2.26097939294842e-09,9.2494611529708e-08,"15364","Hmga2"
"74318",45.7777554852009,1.00139827216663,0.351339078362394,2.8318603970043,0.00462780486578532,0.0166669352338462,"74318","Hopx"
"15400",558.884389483214,-1.18453940212063,0.19141861196978,-6.18698672739777,6.13251261809452e-10,3.03170694218476e-08,"15400","Hoxa3"
"15401",84.8774267961647,-1.06775177781282,0.266052518671894,-4.00577734031006,6.18138575184565e-05,0.00047559544035463,"15401","Hoxa4"
"15402",640.631580184865,-1.49495744158087,0.259313347704799,-5.77451276981482,7.71760770358735e-09,2.63509757194471e-07,"15402","Hoxa5"
"15403",93.0576548134823,-1.3569215526056,0.291081378098616,-4.65737873487674,3.20260951123262e-06,4.06993460696108e-05,"15403","Hoxa6"
"209448",29.9061403278504,1.23585495651062,0.399000846685419,3.02211202974348,0.002510176288511,0.0100924613661783,"209448","Hoxc10"
"15427",67.6982402088138,1.19044147540112,0.228817670987016,5.20120551180112,1.98000011228313e-07,4.02653557017021e-06,"15427","Hoxc9"
"15431",2714.4844799486,-1.00542001676892,0.188153417798915,-5.34492357444885,9.04552113299232e-08,2.09155330545475e-06,"15431","Hoxd11"
"15432",2227.38150850645,-1.39028539073809,0.221851882521117,-6.27191176827824,3.56641674377356e-10,1.93180906954401e-08,"15432","Hoxd12"
"15433",7349.00076946438,-1.64250145891778,0.237855727466577,-6.91715704426814,4.6079718220374e-12,4.44340139982178e-10,"15433","Hoxd13"
"22778",1056.97297861454,1.32928584456756,0.35883464774118,3.66684302964394,0.000245563430769078,0.00147582053030152,"22778","Ikzf1"
"16364",89.4454360206006,2.08615808213191,0.333914204177404,6.18897082501519,6.05582891294746e-10,3.00225416446972e-08,"16364","Irf4"
"27056",422.72293298238,1.04529769305854,0.295931138056998,3.52309525124957,0.000426538036884431,0.0023111276774689,"27056","Irf5"
"54123",59.1629151714692,1.36116041290626,0.307829592182316,4.40585715641892,1.05366384135792e-05,0.000110201432752274,"54123","Irf7"
"15900",491.604265860972,1.07815683070325,0.322486351775793,3.32860454208552,0.000872822407364146,0.0042151990229061,"15900","Irf8"
"104360",10.9438075940957,-1.14166042562525,0.373027952447145,-3.00932330511302,0.00261830328788537,0.0104529623981775,"104360","Isl2"
"12224",281.139920724311,1.02481995664616,0.361765007544184,2.80799371719447,0.00498511993784957,0.0176888101312697,"12224","Klf5"
"16870",1478.88485358743,-1.57002477409267,0.202406816741547,-7.75931297823988,8.53906850541019e-15,1.80555002734878e-12,"16870","Lhx2"
"16876",2358.2289722217,-1.99394679613454,0.213790134291406,-9.33445308281219,1.01513980441953e-20,1.04798256279781e-17,"16876","Lhx9"
"17002",64.9697020269495,1.50556818549852,0.400333129437566,3.66070566654873,0.00025152156494188,0.00150009047954381,"17002","Ltf"
"17095",473.845163113933,1.14358551112366,0.305521808119998,3.73033247155513,0.000191227261202276,0.00120590673162053,"17095","Lyl1"
"14013",4642.36254533923,-1.76305592033983,0.202658968495008,-8.70585128218134,3.15199921588708e-18,1.84391954129394e-15,"14013","Mecom"
"17342",488.660391099604,1.20768665752115,0.24840929167468,4.85549434885487,1.20086779270782e-06,1.84063142026394e-05,"17342","Mitf"
"15285",4.63700497420541,-1.158709532223,0.399353179838241,-2.81042723204939,0.00494757755379821,0.0175804790583435,"15285","Mnx1"
"18109",900.340532097387,-1.11235372953828,0.13823854346578,-8.04441194421121,8.66605465477366e-16,2.41411522525838e-13,"18109","Mycn"
