"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","EntrezID","Symbol"
"236366",238.679604777346,-1.03924829691661,0.130729608388718,-7.9469810150376,1.9111168680663e-15,1.23552828861373e-14,"236366","5730507C01Rik"
"14266",1270.28542844983,-1.56536190673881,0.153584244284086,-10.1910857386963,2.17323354239996e-24,2.53213328812566e-23,"14266","Aff2"
"16764",4489.978329676,-1.53304329308065,0.083866231294521,-18.2790541458112,1.21515135556204e-74,1.13868731015619e-72,"16764","Aff3"
"11622",780.054664162451,2.79699724466778,0.146800815365156,19.0462835138554,7.05356703347904e-81,7.76641815180001e-79,"11622","Ahr"
"11835",166.138131895929,4.27637833579535,0.253819678407139,16.6791379050509,1.85882059898951e-62,1.20837057167521e-60,"11835","Ar"
"56380",884.004465815424,-1.71968228263342,0.126569880514056,-13.5839017460342,4.98960112231702e-42,1.41548797056133e-40,"56380","Arid3b"
"214855",237.713182431358,1.22635642898915,0.130569930827502,9.39141451207758,5.9199801369866e-21,5.64046998773894e-20,"214855","Arid5a"
"272322",45.1846152947616,1.00526388975924,0.425851302685807,2.3592952674516,0.0183096808587017,0.0305977658592059,"272322","Arntl2"
"17173",22.7992008264579,1.56776848515787,0.3656609276838,4.27493647153573,1.9119180344874e-05,5.01522632721329e-05,"17173","Ascl2"
"11910",284.937796987334,2.64826531753998,0.273657158706439,9.66772552195765,4.13464786973132e-22,4.25467824305237e-21,"11910","Atf3"
"107503",1301.6516022519,1.1373431336362,0.0787547636578325,14.4414584250702,2.83773287489488e-47,1.02653675681772e-45,"107503","Atf5"
"12022",74.0262126144746,1.20910685408306,0.247683761891004,4.87980735851636,1.0618951290425e-06,3.18423940227094e-06,"12022","Barx1"
"53314",72.6831281488864,3.01271241513838,0.253452302369326,11.8100258675968,3.46454681097975e-32,6.25357798863016e-31,"53314","Batf"
"74481",2.51667134620107,1.68079169861369,0.663286589639776,2.43783830977287,0.0147753812475151,0.0251763121614734,"74481","Batf2"
"14025",4123.04932011781,-1.19465943212564,0.178359951105742,-6.69795336853797,2.11358683161699e-11,9.85054476523718e-11,"14025","Bcl11a"
"12053",245.269848989455,2.90764854128323,0.155266933989086,18.6976257218531,5.17585894159131e-78,5.21046325565795e-76,"12053","Bcl6"
"17341",14.6433554324294,1.08292696486977,0.486098548382627,2.2250687417787,0.0260766237702873,0.0423597861651591,"17341","Bhlha15"
"320522",98.0141583051213,-4.814747399125,0.5313427370839,-8.41684084819924,3.86772549158318e-17,2.84499874677331e-16,"320522","Bhlha9"
"59058",38.2954291039151,4.48657148549285,0.434264868559888,9.63282080817624,5.81118989362073e-22,5.93138657913768e-21,"59058","Bhlhe22"
"20893",281.629140854685,1.63200994896535,0.324664146325722,5.02487104916054,5.03770913817118e-07,1.56083928749845e-06,"20893","Bhlhe40"
"79362",222.695519554876,2.08268499976338,0.211553049476581,9.8398920697848,7.57921021414855e-23,8.0629798516096e-22,"79362","Bhlhe41"
"69743",612.345415300887,1.95902530313125,0.166920624727169,11.7342087239575,8.51186269028038e-32,1.4995348501467e-30,"69743","Casz1"
"12590",3.03280291814308,-2.13309509037682,0.681848280536824,-3.06080161546355,0.00220745302264489,0.00436559271440671,"12590","Cdx1"
"12606",558.336293439608,2.58822508744499,0.15529043792665,16.6604589550062,2.54067332719959e-62,1.64555301489982e-60,"12606","Cebpa"
"12608",618.6936612128,2.84179096021774,0.150444882674847,18.8803157115622,1.65593287474658e-79,1.75875098485678e-77,"12608","Cebpb"
"12609",197.789079851111,1.66625567615406,0.188800845953014,8.82314418338464,1.11289903851723e-18,9.08523742426233e-18,"12609","Cebpd"
"110794",10.6681054372411,2.73636247649398,0.607350351191315,4.34346873152509,1.40250447626996e-05,3.74079051604055e-05,"110794","Cebpe"
"12877",13.3605722515126,1.31741616715819,0.424653869516747,3.0925165982405,0.00198467134509863,0.00395251583615223,"12877","Cpeb1"
"26427",2112.53904625628,4.46280236331056,0.14123581749406,31.5746264999756,8.23563374412027e-219,1.20905966391806e-215,"26427","Creb3l1"
"215418",333.01365475716,1.36203666391163,0.169334861181772,8.04255339142778,8.79855307210162e-16,5.83160682735945e-15,"215418","Csrnp1"
"77771",594.252238125946,-1.4086046920389,0.216791444253424,-6.49623947029245,8.23525360554793e-11,3.65441971710171e-10,"77771","Csrnp3"
"13048",493.968929659283,-1.57503143975733,0.229713458185524,-6.85447255865822,7.15761087885897e-12,3.47850016145817e-11,"13048","Cux2"
"13134",1895.48126570237,-2.27049298036144,0.170669851086386,-13.3010820919448,2.2814244018221e-40,5.99878413237313e-39,"13134","Dach1"
"93837",104.205541856585,-1.3895648575124,0.238312869282492,-5.82362599447662,5.75843649719574e-09,2.14883236117554e-08,"93837","Dach2"
"13172",65.769504357732,3.07041887151342,0.593288067973284,5.13527757432821,2.81727900271657e-07,8.9298316284379e-07,"13172","Dbx1"
"223843",122.696764246179,2.8626163968509,0.3454797715001,8.26093164617619,1.44539843150249e-16,1.01651034601914e-15,"223843","Dbx2"
"13390",175.158054381571,-1.29332047607383,0.344679546031559,-3.75119945792149,0.00017599062268306,0.000408165718774021,"13390","Dlx1"
"13392",225.768106704077,-2.20487583346613,0.402245159680837,-5.4783926774685,4.29206789703711e-08,1.47855612323236e-07,"13392","Dlx2"
