"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","EntrezID","Symbol"
"11461",60731.1712154951,0.34943819760112,0.106941592820723,3.26730822820754,0.00108575398394633,0.0156225169935742,"11461","Actb"
"11555",276.039433595815,0.987428286891799,0.271434533266853,3.55620175103229,0.000376255178490708,0.00722944160581044,"11555","Adrb2"
"11568",3406.00093792377,0.61514739807753,0.185330428065995,3.31524033656118,0.000915643643914958,0.0138742991526805,"11568","Aebp1"
"383619",114.210057235772,0.681032139303025,0.244701040030333,2.76700521567609,0.00565738500269035,0.0482398858078399,"383619","Aim2"
"11746",633.583765514774,0.431676629750599,0.130425617629625,3.3091415500243,0.000935825112353528,0.0140940911304688,"11746","Anxa4"
"109689",1856.89434919759,0.338168220989081,0.0702660211244342,4.81276091304563,1.48859337135547e-06,0.000153167485770474,"109689","Arrb1"
"216869",1376.01617529821,0.719509082872447,0.149156665276559,4.821435820271,1.42528578799984e-06,0.000151176596621767,"216869","Arrb2"
"66929",614.473688249375,0.383881574263954,0.129005743430556,2.97510973163077,0.00292883759687364,0.0304482732422003,"66929","Asf1b"
"80748",648.056290466808,0.414367589854883,0.144100831090142,2.87465415938274,0.00404470264038737,0.0380429850502103,"80748","BC004004"
"12051",131.906177166302,0.586904030937523,0.204881469944756,2.85995177672913,0.00423705432291031,0.039125458094733,"12051","Bcl3"
"77578",3630.03171324776,-0.371641074086511,0.132882590110649,-2.79725024038282,0.00515395979521051,0.0452499221841245,"77578","Bcl9"
"12069",423.790762688406,-0.557584605390689,0.202276182443007,-2.7589114717114,0.00579942433998875,0.0492104666427802,"12069","Bex2"
"12151",1161.9071922119,-0.426324745445524,0.152546886271983,-2.79447043806339,0.00519847934527522,0.0454881431227037,"12151","Bmi1"
"67382",6369.84039380823,-0.174743319443966,0.0617455207410137,-2.83004695379788,0.00465411733373742,0.0418204544390441,"67382","Brd3"
"12229",345.651968345712,1.04214693744896,0.263544375331981,3.93276734984494,8.3973502511356e-05,0.00242765385344985,"12229","Btk"
"12416",1734.05540118391,-0.537589920354808,0.147394326115253,-3.64733279686292,0.000264976631001854,0.00561349953234428,"12416","Cbx2"
"494448",5465.1608575184,0.412575915639442,0.112029493348482,3.68231094255623,0.000231129261097281,0.00511023540944383,"494448","Cbx6"
"12649",824.167090874564,-0.400555263158629,0.128824606833009,-3.10908943662428,0.00187664901664372,0.0225054516908122,"12649","Chek1"
"234852",1682.88835347509,0.348445785242281,0.125630901767474,2.77340788687464,0.00554725423731866,0.0475072542375496,"234852","Chmp1a"
"17684",1095.71677158837,0.533198694392461,0.178754724683798,2.97876522427355,0.00289412436972778,0.0302275211949345,"17684","Cited2"
"56222",88.1342144052958,1.05829816789861,0.274739300379578,3.76087576998007,0.000169319510251917,0.00406152083542895,"56222","Cited4"
"18983",1821.47686583997,-0.402683101592061,0.126357464292365,-3.18733804070096,0.00143588849103244,0.0187525603429512,"18983","Cnot7"
"12848",2676.40937414439,-0.237518502242609,0.0824601947450782,-2.88037488390034,0.00397202568124412,0.0376526927199096,"12848","Cops2"
"433375",731.468574627091,0.705232325550142,0.191189135682275,3.68514486397933,0.000228572595485002,0.0050751521979117,"433375","Creg1"
"12928",3990.85934932358,-0.19188840605644,0.0611487386341807,-3.13802755280237,0.00170088887701027,0.0209653033117186,"12928","Crk"
"12387",24686.0818967195,-0.275204280914952,0.095389515148382,-2.88497729309171,0.00391441894175058,0.0373320465052251,"12387","Ctnnb1"
"13132",9872.52698455268,0.758371511622921,0.194670034682656,3.88902378421334,0.000100648255075203,0.00275737575596951,"13132","Dab2"
