"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","EntrezID","Symbol"
"69050",4.15054099677196,1.75295568091811,0.759515488298906,2.26948395811262,0.0232389116716458,0.0396171090031083,"69050","1810013A23Rik"
"72128",2072.88807185184,-0.771711806501582,0.178366040504459,-4.32654677620929,1.51465166383807e-05,4.68820753092735e-05,"72128","2610008E11Rik"
"69944",697.492008634063,-0.684880549374307,0.12686783499977,-5.39831522948031,6.72695979191376e-08,2.88961272107261e-07,"69944","2810021J22Rik"
"236366",227.20872716799,-1.15960254594105,0.16506015764029,-7.02449533439607,2.14841355359253e-12,1.62643338346841e-11,"236366","5730507C01Rik"
"100043133",317.810580997448,-0.645884885341064,0.114645545568162,-5.63359621114526,1.76489982202336e-08,8.23511631391127e-08,"100043133","9130023H24Rik"
"243373",59.4819291799663,-0.72309526610579,0.195331355488576,-3.70109458793578,0.000214671428955287,0.000549134280930022,"243373","AI854703"
"101835",188.472280329083,-0.710213293224848,0.247762141851763,-2.86637986072222,0.00415195716991416,0.0082850411692421,"101835","AW146154"
"14266",1177.62760925653,-1.75744470775454,0.292917468860011,-5.99952488134234,1.97895705762683e-09,1.04141734838636e-08,"14266","Aff2"
"16764",4234.52104066649,-1.64389690387277,0.147026347216855,-11.1808352723707,5.06113708464198e-29,1.77489876614569e-27,"16764","Aff3"
"11622",839.634865296702,2.76438360441651,0.14673741563313,18.8344856930992,3.9393526586725e-79,2.11829736145889e-76,"11622","Ahr"
"11624",148.476705693222,0.684555489117454,0.221938821820464,3.084216192974,0.0020408922848138,0.00434136101582604,"11624","Ahrr"
"216285",133.029367262717,-0.664376256425177,0.207255638240707,-3.20540728492208,0.00134871489512375,0.00297932849669748,"216285","Alx1"
"11694",530.249554695763,-0.634653033475524,0.0876913445185383,-7.23723125917368,4.57936935367864e-13,3.76731150584272e-12,"11694","Alx3"
"11695",1300.78423211,-1.18445790309119,0.289739853638083,-4.08792228080271,4.35253910096252e-05,0.000125423524434199,"11695","Alx4"
"11835",166.334377284467,4.11424847935054,0.321463280803497,12.7287411696648,4.09386330226436e-37,2.48786316091373e-35,"11835","Ar"
"93760",13216.9180725431,-0.754448590055616,0.141111272077554,-5.34647548347341,8.96834222296626e-08,3.78732110296374e-07,"93760","Arid1a"
"239985",4568.68364238255,-0.52856656511859,0.154167244432473,-3.42852348211599,0.000606874033172495,0.00143258120424988,"239985","Arid1b"
"77044",5660.82158944025,-0.854860183836612,0.175417549102896,-4.87327673636607,1.0976229874252e-06,3.99862860025872e-06,"77044","Arid2"
"56380",836.566194754704,-1.79669807767606,0.136779541043588,-13.1346346208919,2.08495353850364e-39,1.52882233639451e-37,"56380","Arid3b"
"94246",3908.39243428161,-0.613907853231244,0.150411346646649,-4.08152158873176,4.47418208148475e-05,0.000128594689076688,"94246","Arid4b"
"214855",277.730564337701,1.41481081374128,0.200348174883851,7.06085816322618,1.65477436969491e-12,1.2678744037235e-11,"214855","Arid5a"
"71371",1741.2143369097,-0.537261302934559,0.180456673002896,-2.97722730006136,0.00290868275923741,0.00600728300310379,"71371","Arid5b"
"11864",2804.12027905978,-0.925030646854411,0.253913623371853,-3.6430790257129,0.000269396084482092,0.000678075676473011,"11864","Arnt2"
"17173",31.4401825410551,2.01791649827943,0.443539649422381,4.53574705081119,5.73999426518824e-06,1.89676346807757e-05,"17173","Ascl2"
"11909",2774.39599775659,-0.663374633453373,0.121326007343033,-5.46769114588899,4.55935424173065e-08,2.006590799095e-07,"11909","Atf2"
"107503",1738.18950174027,1.55821133626688,0.303640740479876,5.13165466032513,2.872060891891e-07,1.13532458290501e-06,"107503","Atf5"
"71093",717.958829601068,-0.654480973363116,0.0595485141345581,-10.9905636079803,4.24268387167147e-28,1.38140229913413e-26,"71093","Atoh8"
"268319",105.400870237188,-0.969025664493294,0.218237022829662,-4.43961316800321,9.01207161810316e-06,2.89541974726403e-05,"268319","BC025920"
"12014",1488.47596672546,-1.10550050255132,0.148303509293452,-7.45420448799353,9.04116785290178e-14,8.04188087968632e-13,"12014","Bach2"
"12022",76.9891953337818,1.18604049188593,0.227886012192137,5.20275618742597,1.96354402835573e-07,7.93873064095978e-07,"12022","Barx1"
"53314",93.6261237860214,3.26702147479447,0.299095449036001,10.8759678439151,1.50054732221563e-27,4.59089866081317e-26,"53314","Batf"
"74481",4.32175234653601,2.58514604147372,0.758142386735216,3.23040896940303,0.0012361326072851,0.00275152698397818,"74481","Batf2"
"381319",61.6550195316147,0.74946918071816,0.171418290008585,4.37141006392155,1.23446698225701e-05,3.87984707760373e-05,"381319","Batf3"
"407823",3167.57926466476,-0.733598259967793,0.173464462858155,-4.22908771364256,2.34640856887818e-05,7.05114649529947e-05,"407823","Baz2b"
"14025",3832.87369561543,-1.39545940378018,0.3080215369754,-4.530360209914,5.88832053036669e-06,1.9428989489795e-05,"14025","Bcl11a"
"12053",271.396875056766,2.92347546758571,0.142216779050867,20.5341801395009,1.06598233283918e-93,9.95571394538489e-91,"12053","Bcl6"
"72567",8933.58124596851,-0.685189552750663,0.132010868287263,-5.19039872470824,2.09844234342054e-07,8.44948023235705e-07,"72567","Bclaf1"
"17341",15.7229657849658,1.20393660806854,0.45750646334984,2.6279654527122,0.00858972388284138,0.0160582227455774,"17341","Bhlha15"
"320522",89.6516147514791,-5.46784588920615,0.563920653498888,-9.21667560709661,3.06453947950659e-20,5.22384755656526e-19,"320522","Bhlha9"
"59058",40.8312356153499,4.66964222071008,0.4457582173435,9.95120598990605,2.49145401828178e-23,5.53350271060161e-22,"59058","Bhlhe22"
"20893",320.803648779623,1.77611318644301,0.31947798359116,5.55839547352414,2.72265929846738e-08,1.23754070828134e-07,"20893","Bhlhe40"
"79362",253.767474616095,2.18335375405132,0.207925656479344,10.4964318059098,8.9707222364597e-26,2.36180216744773e-24,"79362","Bhlhe41"
"100072",668.235681649379,-1.0689373192121,0.1197845778343,-8.92354609826564,4.51591668476413e-19,6.90818461820168e-18,"100072","Camta1"
"216874",1433.99466752844,0.776315133940051,0.0843497225465366,9.20348000640409,3.46540879822747e-20,5.89584651242056e-19,"216874","Camta2"
"69743",583.653414731618,1.69223714354324,0.333310333421427,5.07659739015345,3.84253883666103e-07,1.49203176491356e-06,"69743","Casz1"
"12400",5197.53149003417,-0.627983161054341,0.112076771704539,-5.60314479364979,2.10497239112874e-08,9.73234368957257e-08,"12400","Cbfb"
"12590",2.85565022289328,-2.6529633444725,0.791597823367623,-3.15885837113118,0.00158388441648187,0.00345113322328964,"12590","Cdx1"
"12606",732.900170052521,2.85339446525545,0.253982602608613,11.2313256223741,2.86152782038828e-29,1.02581436712707e-27,"12606","Cebpa"
"12609",307.956846285839,2.23798750146011,0.401413533408848,5.57361956877344,2.49500268273592e-08,1.1413720702539e-07,"12609","Cebpd"
"110794",13.4200974449627,3.35004342496598,0.634054459251512,5.08176998892918,3.73934040102393e-07,1.45291428544273e-06,"110794","Cebpe"
"12611",2073.13116449018,-0.60189145902906,0.0678691571387629,-8.86837880965285,7.4218479669335e-19,1.11705421690615e-17,"12611","Cebpg"
"12615",2814.03818993132,-0.651266785491164,0.0578303534838854,-11.2616445967709,2.02935693459541e-29,7.34917118457053e-28,"12615","Cenpa"
"12877",15.5189126369495,1.54939549922657,0.403518441942978,3.8261071099378,0.000130185662612359,0.000346504362240333,"12877","Cpeb1"
"12912",3812.863962779,-0.878800410570143,0.15505490453237,-5.66765431058467,1.4476566193887e-08,6.81035702838083e-08,"12912","Creb1"
"12913",861.496529599022,1.2589708583695,0.277239291321997,4.54096056385383,5.59985065615425e-06,1.85563678605896e-05,"12913","Creb3"
"26427",2946.03475149616,4.72712818599537,0.263923642139442,17.9026025449078,1.12537812548795e-71,4.64414763646134e-69,"26427","Creb3l1"
"78284",118.378200553479,-0.707000264289663,0.178986589803972,-3.94965009202344,7.82655216230946e-05,0.000215555126680399,"78284","Creb3l4"
"232430",135.487097010248,0.599826230193836,0.160208360847543,3.74384625636417,0.000181224567886686,0.000469875797362543,"232430","Crebl2"
"233490",4163.78099694852,-0.676308844445919,0.178797013984448,-3.7825446996394,0.000155233205465205,0.000407366641671113,"233490","Crebzf"
"105859",204.663640088404,0.56939352534059,0.170541931705327,3.33863779630899,0.000841902621674014,0.00193818915692856,"105859","Csdc2"
"215418",448.201354771746,1.77179804219482,0.320196521388044,5.53270833865286,3.15323559497763e-08,1.4212386495524e-07,"215418","Csrnp1"
"207785",1348.77870827979,-0.959340476047344,0.128062808432758,-7.49107602611558,6.83112312545137e-14,6.14074366064511e-13,"207785","Csrnp2"
"77771",560.432359108476,-1.54365367558891,0.24086999693327,-6.40807875366304,1.47364788878764e-10,8.85536125517665e-10,"77771","Csrnp3"
"13018",5427.10876987641,-0.673255441117107,0.0849101786571309,-7.9290198566815,2.2088223071203e-15,2.33168065674299e-14,"13018","Ctcf"
"664799",38.4676840347898,-0.914225954374852,0.257383047599797,-3.55037894803535,0.000384676998487981,0.000943873525742427,"664799","Ctcfl"
"13048",461.247698757767,-1.74944322750891,0.279409993964796,-6.26031034648355,3.84212076982346e-10,2.20273554898968e-09,"13048","Cux2"
"211135",93.7594757427619,-0.735134290436769,0.234903928722589,-3.12913325326703,0.00175322780917324,0.00378756117284868,"211135","D130040H23Rik"
"330286",2946.44657792614,-0.723299108380641,0.214649496398864,-3.36966654051266,0.000752591975695778,0.00174960626342481,"330286","D630045J12Rik"
"13134",1740.4385029821,-2.46161144022827,0.369879979033066,-6.65474302998447,2.8379545115212e-11,1.87140478658282e-10,"13134","Dach1"
"93837",96.6602703992914,-1.61240160130876,0.32969752540115,-4.88794820501808,1.0189232733696e-06,3.72876747493163e-06,"93837","Dach2"
"13172",73.014473181772,3.50599484933065,0.611014398269038,5.70236480410364,1.18156617428971e-08,5.62869577524051e-08,"13172","Dbx1"
