"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","EntrezID","Symbol"
"223513",1.95013372014187,0.738896930211954,0.322158238565606,2.56434356203614,0.0103371166452465,0.0291674497577615,"223513","Abra"
"11461",87929.4403228747,0.276520167973962,0.084317254469538,3.27952124557252,0.00103983380427667,0.00412044978986857,"11461","Actb"
"56456",2911.09185242721,-0.301916766262099,0.0474912564200382,-6.35728120497463,2.05355861003791e-10,3.92151763046042e-09,"56456","Actl6a"
"60595",11669.8934791704,0.214200761919262,0.0595348285970945,3.59790738256445,0.000320787802372012,0.00150190509548142,"60595","Actn4"
"109275",670.902502890536,-0.163539202376807,0.0636532996451133,-2.56920367759431,0.010193252670449,0.0288262563461734,"109275","Actr5"
"67019",439.899707665846,-0.271525280557494,0.0906515830650518,-2.9951560965348,0.00274304426059011,0.00946823951016091,"67019","Actr6"
"56249",1200.68276588692,-0.153958127905753,0.0613472413912043,-2.509612903674,0.012086357160265,0.0332082196890131,"56249","Actr8"
"11555",190.710250733622,1.88601638910754,0.345342877053843,5.49592066384787,3.88677230843835e-08,4.84194935590868e-07,"11555","Adrb2"
"11568",1494.18957753903,0.816000075070912,0.088308794198833,9.23991972136561,2.46682245129484e-20,1.98134278165645e-18,"11568","Aebp1"
"236511",4549.62820584742,-0.286993259133869,0.060636997931265,-4.7329637319518,2.21265036909782e-06,1.86999556320605e-05,"236511","Ago1"
"239528",4549.82386428149,-0.358479473041024,0.129264968611098,-2.77320023377167,0.00555079545224265,0.017357954134213,"239528","Ago2"
"383619",147.010139732302,0.881033505103725,0.306840670990881,2.87179208791796,0.00408151400043883,0.0133787612515934,"383619","Aim2"
"16475",2695.01749704036,-0.271443202993508,0.0680794673372363,-3.98714597661388,6.68728833722489e-05,0.000387704027197712,"16475","Ajuba"
"21681",4062.20993202071,-0.201006242924393,0.0557006700743672,-3.60868285474976,0.000307755559557623,0.00144937624969708,"21681","Alyref"
"107765",10.729916274832,1.15764238867419,0.368341158261049,3.1167645670587,0.00182847531394212,0.00670479065504312,"107765","Ankrd1"
"11737",10864.7536258851,-0.224767526056982,0.0450990607568045,-4.98385970661956,6.23282789226524e-07,5.93254512836089e-06,"11737","Anp32a"
"66471",9625.89235451799,-0.405107719541951,0.09255776821645,-4.37680034316538,1.20434199135499e-05,8.42190369195077e-05,"66471","Anp32e"
"11746",429.858622869651,0.883744474220459,0.102863493378156,8.58993818226084,8.7016129707132e-18,5.22393761620632e-16,"11746","Anxa4"
"11785",1606.39871802454,-0.382983265384559,0.0721946765732881,-5.30480779354987,1.12791777793226e-07,1.27343220242801e-06,"11785","Apbb1"
"11792",3486.00849495749,-0.331525428063915,0.0461847369485234,-7.17822097778455,7.06243467412978e-13,2.02656159735633e-11,"11792","Apex1"
"234023",4209.69753354685,-0.184004912562115,0.0717038963812306,-2.56617546472748,0.0102826797758847,0.029041801101126,"234023","Arglu1"
"232906",8938.98598235595,-0.274187901797333,0.10262140461102,-2.67183448026796,0.00754378486118462,0.022369382283924,"232906","Arhgap35"
"54324",956.344337312897,-0.406559266690552,0.153554590994535,-2.64767283098154,0.00810479195605651,0.0236737446873188,"54324","Arhgef5"
"75452",1532.49196593899,-0.362890200621458,0.0880296881384102,-4.12232108850336,3.7507389712024e-05,0.000233046621347404,"75452","Ascc2"
"66929",913.525996785739,-0.454662429815417,0.152584041973684,-2.97973711473307,0.00288495853189219,0.00988823471862503,"66929","Asf1b"
"23808",4242.73774933295,-0.202014627580068,0.0549948037415893,-3.67333223959416,0.000239407875487062,0.00116815104849305,"23808","Ash2l"
"228790",6228.08466920693,-0.406350796724,0.0568632924049264,-7.14607763895454,8.92925692810096e-13,2.52923718784696e-11,"228790","Asxl1"
"54343",3672.89851360532,-0.190914611911977,0.0457293779240452,-4.17487633499406,2.98147968661277e-05,0.000189985246849192,"54343","Atf7ip"
"217218",6227.8855540741,-0.185245301489406,0.0568116087538746,-3.26068941691008,0.00111141705879355,0.00436477474083023,"217218","Atxn7l3"
"20877",2256.56183617482,-0.345004033383227,0.125415187625888,-2.75089462010313,0.00594327590269454,0.0184020811702864,"20877","Aurkb"
"12005",3047.37005383009,-0.109409419802143,0.0393083928210359,-2.78335901707705,0.00537992380729554,0.0169077826997192,"12005","Axin1"
"80748",643.715547027139,0.428662869060676,0.100358847083736,4.27123224930025,1.94395826503793e-05,0.000130214112269677,"80748","BC004004"
"268515",6230.75666780672,-0.638228775367566,0.115162103881912,-5.54196063345744,2.99103558681996e-08,3.80986295933959e-07,"268515","Bahcc1"
