"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1500015O10Rik",212.832234824483,1.12802746451569,0.297857291342544,3.75318626156274,0.000174601020389984,0.0116277460648024
"1700024P16Rik",41.2694800528941,0.919922053729442,0.29304968810773,3.12630586643125,0.00177017335361853,0.0407571036695797
"1700042O10Rik",23.1915722059381,1.33644776513441,0.288540990090116,4.57868905191921,4.67899156568371e-06,0.00121844488737891
"2610005L07Rik",2632.00812909538,-0.447204757583714,0.141854912935676,-3.15276263634454,0.00161733258863107,0.0390893664709626
"2610008E11Rik",2133.26395097374,-0.500475121792546,0.154081913170514,-3.2485042267646,0.00116013485191407,0.0329044440852852
"2810408A11Rik",253.406149187154,-0.637263003664506,0.201235310208534,-3.16747558191849,0.00153768622801401,0.0384462401036875
"2810442N19Rik",75.348788352615,-0.913715760160154,0.215529625966152,-4.22707090411598,2.3675308079945e-05,0.00327508428439239
"3632454L22Rik",5.60095481570129,-1.35404688083973,0.297460002948286,-3.97757840915411,6.96206687538845e-05,0.00642847022635368
"4632428N05Rik",1084.30388359192,0.718171763117699,0.23442089601461,3.05881677340563,0.00222213012312988,0.0465154883687142
"5730460C07Rik",18.1175605389536,1.00558914373167,0.296504280687694,3.36524503500701,0.000764757101987646,0.0259727387032331
"5730559C18Rik",767.453457013972,-0.728222004785241,0.205630181535498,-3.54421512459155,0.000393783798649736,0.0180599227332217
"5830416P10Rik",18.1822253590163,0.922183911211446,0.28746019958451,3.23152860146055,0.001231300006032,0.0343136753554276
"5930403L14Rik",1670.30059958423,-0.769425480141256,0.252116702531534,-3.06279445242289,0.00219280623639155,0.0462337027412666
"6820431F20Rik",13554.0066506483,-0.577332095256731,0.134558266650739,-4.29097109154411,1.77893474310424e-05,0.00272689861747015
"8430431K14Rik",21.8871392821332,-0.866726363324686,0.295377373094364,-3.12654076859543,0.00176875978648409,0.0407571036695797
"A4galt",72.0166354832147,0.888481140255411,0.266760918082397,3.31698246054937,0.000909953287765568,0.0287785412478274
"A530099J19Rik",81.0433230264344,1.4493671082667,0.287731370572344,5.44133687838992,5.28822027351633e-08,6.42707628242003e-05
"A630033H20Rik",79.6332679966644,0.582980654708371,0.186413796760413,3.12739505911954,0.0017636276806176,0.0407571036695797
"Abca7",1032.46491676537,0.351833381988505,0.108717265022809,3.2362816741518,0.00121097823246851,0.033945295923314
"Abca9",3154.32215193507,0.645735969960124,0.168088967718906,3.84052004667922,0.000122773945460135,0.0092911892159631
"Abhd10",457.339235334585,-0.188537298914321,0.0603372868037014,-3.12446975387054,0.00178125833622512,0.0408465102302836
"Ablim2",25.5497379297392,0.809864872041007,0.230860709141966,3.50427363378321,0.000457854636127917,0.0194946171929043
"Acaa2",1769.02361400442,0.46594630343491,0.138604562589989,3.36147547334322,0.000775272415845535,0.0260131406171495
"Acat2",2558.82774805379,-0.289154372693953,0.0813533583133522,-3.55425393247363,0.000379053034244228,0.0178535827060259
"Acp5",357.958618231399,0.763601818528893,0.200938139798951,3.79708866972371,0.000146405431135919,0.0104229640618312
"Acta1",1002.83653335766,0.999927351295974,0.2935260952938,3.37767386783876,0.000731017231590246,0.025281012592496
"Adam15",3147.05825621118,0.659535155573318,0.201451220275012,3.27168050050607,0.00106910319173,0.0315265005325581
"Adamtsl2",496.242521899667,-0.803234594064106,0.256936734825816,-3.13839791415744,0.00169874096055434,0.0401257246357374
"Adamtsl4",266.968061211899,0.94172551588498,0.276251358843896,3.39067249617514,0.000697213632141171,0.0248702095406332
"Adcy7",2159.8169990046,0.663845911747971,0.208856866310841,3.17591869580788,0.00149362806489378,0.0381711278911705
"Adcy9",580.58990758733,0.365153751279636,0.112480920917717,3.24632442851884,0.00116905531832289,0.033097298238376
"Adcyap1",26.3971982410583,-0.911364809943002,0.249934278121152,-3.61932424596947,0.00029537334378861,0.0157229744942545
"Adgre4",33.2852567776023,0.887094547055141,0.277781385105313,3.17999424439706,0.00147277977507673,0.0379111628549302
"Adh7",48.6372576735125,0.857144257682496,0.241954452049576,3.53565722587743,0.00040676211165909,0.0182951998267023
"Adipor1",3828.49950936581,0.293105333755405,0.0841012715149571,3.48515240164594,0.000491856813017542,0.0201176530612824
"Adora3",75.0816473301783,1.30049596655718,0.288087788284138,4.47912896884159,7.49482425940538e-06,0.00161423335156687
"Adrb1",133.401714689282,0.56916218515501,0.164087514786888,3.46914212580487,0.000522123164476165,0.0208542855482675
"Aff1",1334.23631920729,0.364713788910189,0.113915606733217,3.20162648669781,0.00136654065120038,0.0360491305118984
"Afp",121.748196169266,-0.375972092405235,0.207153777118481,-3.35125923069942,0.000804449585319379,0.0266297853972942
"Agpat2",524.248574306102,0.449238395046733,0.135739052016769,3.30947570236621,0.000934708785272417,0.029181779782404
"Agt",15.7416753302554,0.950730067637099,0.297707446216631,3.16117238685805,0.001571354717328,0.0386926201379681
"Aif1l",1144.59076688358,-0.452413712743367,0.142836526797787,-3.16741169318318,0.00153802413051288,0.0384462401036875
"Akap13",4867.05961298091,0.293265241468751,0.0870093707762682,3.37049622351941,0.000750329344477378,0.0257227007913803
"Aldh3a1",9.20863119272332,0.932064237397136,0.28737043836312,3.2230440152149,0.00126836062209242,0.0348488535957439
"Aldh3b1",121.960712226681,1.05626289402625,0.254672547820907,4.13401500813838,3.56480180267977e-05,0.00439529729511568
"Alox15",14.7995000838438,1.00520378298356,0.295920062519935,3.36458596695716,0.000766585988761175,0.0259829892405805
"Alox5",449.315430765348,1.17934921438343,0.276175357167989,4.24508901395908,2.18506661474855e-05,0.0031272375348842
"Alox5ap",394.690287278933,0.90266637394194,0.285299335644046,3.14353284924285,0.00166921679487022,0.0396242627540279
"Amer2",38.8851747160104,-0.851063946730044,0.256211508476481,-3.315940671676,0.000913352164568047,0.0288324435623847
"Amotl2",5507.97415505386,-0.210309045235419,0.0607701831886745,-3.46070688353389,0.000538759082279987,0.02126910854987
"Ampd1",13.6114015124514,0.909827408614126,0.29423480890965,3.06295878410592,0.00219160242954171,0.0462337027412666
"Ampd3",524.611883874533,0.90135591111284,0.160079072466327,5.62954491883387,1.80685713741593e-08,3.4159637992369e-05
"Angel1",522.22998735689,-0.235982254226233,0.0774020290048603,-3.04850366138966,0.00229984110266257,0.0470749724271255
"Ankrd13b",2754.20387169828,-0.328017992022846,0.102173712953834,-3.21037183704633,0.0013256336858226,0.0356612506705941
"Anxa11",1065.51286208547,0.575140778716808,0.155671054551049,3.69398201627563,0.000220769422337793,0.012997895228642
"Anxa2",16284.6311475108,0.607797545833352,0.196700177897882,3.08819336313035,0.0020137739481395,0.0442120822291531
"Anxa4",985.536221248877,0.444813928313182,0.139871775450971,3.17991433319589,0.00147318596681996,0.0379111628549302
"Ap1g2",819.073330077109,0.503235880476009,0.135563609573246,3.71207771883429,0.000205564841591665,0.012465013194872
"Apobr",286.308710926734,0.913289913077418,0.262224238650848,3.47069233049369,0.000519118429931437,0.0207830590241962
