"","Symbol","E12/E11","E13/E12","E14/E13"
"102","A230050P20Rik",0.797503757060659,NA,NA
"103","A230065H16Rik",NA,0.783375575175078,NA
"104","A230070E04Rik",0.667258694389522,-0.747425372778394,NA
"105","A230072C01Rik",-0.6087785462097,NA,NA
"106","A230077H06Rik",0.881780422725942,NA,NA
"107","A2m",2.04368447531243,NA,NA
"108","A330023F24Rik",NA,0.748740197595662,NA
"109","A430005L14Rik",-0.556461733892319,NA,NA
"110","A430105I19Rik",1.23732103749013,NA,NA
"111","A4galt",1.02052068242751,0.841040064974782,0.867451830663331
"112","A530016L24Rik",-0.930477705352213,0.929249859102483,NA
"113","A530032D15Rik",0.684859704792494,NA,NA
"114","A530099J19Rik",NA,NA,1.24266442541322
"115","A630001G21Rik",1.04455359089508,NA,0.880810184768911
"116","A630033H20Rik",0.567635478372054,NA,NA
"117","A730046J19Rik",0.945569908284445,NA,NA
"118","A730056A06Rik",0.792204788356008,NA,NA
"119","A730090H04Rik",NA,0.857273844813476,NA
"120","A830082N09Rik",-0.509102458793894,NA,NA
"121","AA414768",0.699699936861694,NA,NA
"122","AA543186",-0.694625774860826,NA,NA
"123","Aard",-0.780988506656606,NA,NA
"124","Aatk",NA,0.572027802965087,NA
"125","AB124611",1.68790312552166,NA,1.15851145647987
"126","Abca1",0.904800874095101,NA,0.609484572137639
"127","Abca3",0.976459199118302,NA,NA
"128","Abca4",-0.51080688225125,NA,NA
"129","Abca5",NA,0.560292919753176,NA
"130","Abca6",2.14210941628658,1.02837796963477,NA
"131","Abca8a",2.41087319710613,2.42463842775207,NA
"132","Abca8b",NA,0.98101176201446,NA
"133","Abca9",1.92034625816193,0.957635682848999,0.680615922171063
"134","Abcb1b",0.834150761560886,NA,NA
"135","Abcb4",1.45512520435129,-0.768047116052348,NA
"136","Abcc3",1.55851009490386,NA,1.02863839851873
"137","Abcc9",2.43885758558157,0.884866285465798,NA
"138","Abcd2",1.01679816815879,NA,NA
"139","Abcg1",NA,NA,0.583147527253818
"140","Abcg3",1.5577745142229,NA,1.02585703624796
"141","Abhd11",0.521635359813364,NA,NA
"142","Abhd11os",NA,NA,0.992332743431148
"143","Abhd12",0.646064896532875,NA,0.665901237803206
"144","Abhd14b",NA,0.768223886483665,NA
"145","Abhd15",NA,NA,0.822430674185747
"146","Abhd3",-0.765862614887145,NA,NA
"147","Abhd6",-0.615619009798264,NA,NA
"148","Abi3",0.787643988506997,NA,NA
"149","Abi3bp",1.93792449708342,1.85420032887477,NA
"150","Ablim1",NA,0.757693753136885,NA
"151","Ablim2",-1.1317599496501,NA,NA
"152","Ablim3",0.962596381071704,NA,NA
"153","Abra",0.738896930211954,NA,NA
"154","Abracl",NA,-0.545982070490482,NA
"155","Acaa2",NA,NA,0.542636269948233
"156","Acan",NA,1.01240325620351,NA
"157","Acap1",1.08809591450997,NA,0.929284463923432
"158","Acat1",0.903207214222637,NA,NA
"159","Acbd4",NA,NA,0.503534405161678
"160","Ace",NA,1.33070126687124,NA
"161","Ace2",2.3785984784419,NA,NA
"162","Acer2",-0.795063145557644,NA,NA
"163","Ackr1",NA,0.966438016259936,NA
"164","Ackr4",2.51882509279426,0.991970198777076,NA
"165","Acot1",NA,-0.554351723883302,NA
"166","Acot11",-0.658888601031242,NA,NA
"167","Acot9",0.691879877759374,NA,NA
"168","Acp5",NA,0.783476251153324,0.720911637559602
"169","Acpp",-1.47614297401029,NA,NA
"170","Acpt",-1.22441233463198,NA,NA
"171","Acsbg1",NA,0.816740671618092,NA
"172","Acsl5",0.677266580787548,NA,0.675789411546762
"173","Acsm3",NA,0.84909934663278,NA
"174","Acss1",1.30316766279841,NA,0.798769784948925
"175","Acta2",1.30675205422448,-0.528328123273936,NA
"176","Actc1",0.969988909601334,NA,NA
"177","Actn3",0.711030185235856,NA,NA
"178","Acvr1b",-0.604347581859393,NA,NA
"179","Acvr2a",NA,NA,-0.543939829215173
"180","Acvr2b",-0.927127111613108,NA,NA
"181","Acvrl1",NA,0.817687388036243,NA
"182","Acy3",0.61771270748499,NA,NA
"183","Ada",0.683537448500194,NA,0.545581383717096
"184","Adam11",NA,NA,-0.521928038630601
"185","Adam12",1.05149846216453,0.876839202543213,NA
"186","Adam15",0.901099254983559,NA,0.811396332756434
"187","Adam3",0.885852090380285,NA,NA
"188","Adam33",3.03670274834143,1.35874757450737,NA
"189","Adamts1",0.955829135975822,NA,NA
"190","Adamts12",1.01665033650804,1.04787859596629,NA
"191","Adamts14",NA,1.64941898926608,NA
"192","Adamts15",1.14066724061272,NA,NA
"193","Adamts16",2.30007625424136,NA,NA
"194","Adamts17",1.04038631255933,NA,NA
"195","Adamts18",NA,-0.706493179532345,NA
"196","Adamts2",2.09238178005774,1.46122928107269,NA
"197","Adamts20",1.20074023574445,NA,NA
"198","Adamts3",NA,0.898509971870986,NA
"199","Adamts4",NA,0.718955179335815,NA
"200","Adamts5",1.37439496329212,NA,NA
"201","Adamts8",2.36091072535791,NA,NA
"202","Adamts9",0.864385506052902,NA,NA
"203","Adamtsl1",0.989655056325964,1.16371127616109,NA
"204","Adamtsl2",NA,NA,-0.894295821484334
"205","Adamtsl3",NA,1.43799145879238,NA
"206","Adamtsl4",0.810117073357567,0.707833651126042,0.9050803791687
"207","Adamtsl5",1.04465402939166,1.73863128384889,0.747839450902323
"208","Adap1",1.21317922782556,NA,NA
"209","Adap2",1.46487200473772,NA,1.025909178918
"210","Adarb2",1.11585919602491,NA,NA
"211","Adat1",-0.639779773245977,NA,NA
"212","Adcy1",0.513262610489332,NA,NA
"213","Adcy3",NA,0.598983781398068,NA
"214","Adcy5",0.535766147209469,NA,NA
"215","Adcy7",1.17038166581175,NA,1.00557150882657
"216","Adcy9",0.583104262049844,NA,NA
"217","Adcyap1",1.45272638325723,NA,-0.755004569867616
"218","Adcyap1r1",0.895145739829606,NA,NA
"219","Add2",NA,-0.63579101820468,NA
"220","Adgra3",NA,0.692014170115495,NA
"221","Adgrb1",1.05378001762457,0.816657179584389,-0.627028541225055
"222","Adgrb2",0.71038716646558,0.650193869748396,NA
"223","Adgrb3",0.602676263532687,NA,NA
"224","Adgrd1",1.64873332011121,1.0527824763141,0.926416198633318
"225","Adgre1",1.65548696111367,NA,1.0433237114885
"226","Adgre5",0.57104594305665,NA,NA
"227","Adgrf4",0.841871676977547,NA,NA
"228","Adgrf5",NA,0.897262949310114,NA
"229","Adgrg2",1.38633938362387,1.54859068211594,NA
"230","Adgrg6",1.37362858723375,0.725849735009278,NA
"231","Adgrg7",0.665783967303108,NA,NA
"232","Adh1",1.58922396327665,NA,0.735769114295101
"233","Adh7",1.5119365162741,0.757582761838667,0.824032532359273
"234","Adhfe1",-0.835334607725662,NA,NA
"235","Adora1",0.520028891531337,NA,NA
"236","Adora2a",NA,0.605566179548981,NA
"237","Adora3",NA,NA,1.05161631450849
"238","Adra1a",1.91879346935356,1.32345017431381,NA
"239","Adra1b",1.45047486447169,NA,NA
"240","Adra1d",1.84001079289771,0.87204910280656,NA
"241","Adra2a",1.88780186840729,NA,NA
"242","Adra2b",0.981245677120801,NA,NA
"243","Adra2c",1.19863897286232,NA,NA
"244","Adrb1",1.85455554143456,NA,0.699029377473022
"245","Adrb2",1.88601638910754,NA,0.987428286891799
"246","Adrb3",2.04508422609849,NA,NA
