"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mpl",36.5859039956409,0.871341413315897,0.262318873316756,3.2900204826558,0.00100180090058885,0.0148782124289912
"Mpp1",1378.26737823665,0.577877723797813,0.157857726464639,3.65996995977078,0.000252244818159395,0.0054168798296391
"Mpv17l2",178.850746010926,0.518175212157497,0.180108754755223,2.8748277127752,0.00404248015476052,0.0380429850502103
"Mrc1",9279.49751127969,0.927638461418196,0.255563429781865,3.58840175984461,0.000332711315821301,0.0066382930935488
"Mrgprf",367.491693640886,0.782624484232742,0.272813100089444,2.80626638805478,0.00501192394993877,0.0442503836704943
"Mrm1",202.316054278232,0.440326531304295,0.148755487035877,2.9595962120797,0.00308042497874061,0.031541788593891
"Mrpl23",494.012613876093,0.360071498771848,0.129179629794976,2.78745754022479,0.00531234153407142,0.0460990256505545
"Mrps26",628.195321102008,0.380702145365256,0.129518392966581,2.93874154547446,0.00329547757135072,0.0331830705035688
"Mrps28",212.667502978347,0.595344800261101,0.182957134594904,3.25073463017704,0.00115107244123047,0.0163055689372504
"Ms4a2",150.346119586273,0.896792018023738,0.276927523376266,3.1352059758208,0.00171733484659416,0.021110980753199
"Ms4a4c",23.990167499068,0.930919238402162,0.276851598300052,3.28542062214314,0.00101830230244896,0.015009680322858
"Ms4a4d",14.2347739058715,0.859193820163824,0.27689918276765,3.03937376406258,0.00237070532175095,0.0265255396584792
"Ms4a6b",402.97093239093,1.20187754375335,0.252295901398889,4.70798659131683,2.5017555331407e-06,0.000220632350332824
"Ms4a6c",645.465154744564,1.19415137324868,0.250497212443477,4.70224016823618,2.57322568591585e-06,0.000225667579986073
"Ms4a6d",437.200164770517,0.984609761733377,0.26615556185492,3.62951101145854,0.000283958618619004,0.00591191299082376
"Ms4a7",186.967649245442,1.04255937048841,0.275989156278274,3.66659167501535,0.00024580482241301,0.0053222677272268
"Msi1",643.157323131021,-0.536408946440604,0.16610443910709,-3.23048395441906,0.00123580840746182,0.0170520350982002
"Msn",5702.82734166393,0.467863764109234,0.100066199744296,4.67484903237341,2.94169935449486e-06,0.000246321044264455
"Msr1",474.792883932807,1.08878161072428,0.252854226306854,4.26380670222265,2.00973319613651e-05,0.000933396204525175
"Msrb1",365.04136879626,0.498585055923654,0.15495721648452,3.21658842081134,0.00129724552469401,0.0175553105574539
"Msx1",2063.95730373032,-0.668963564291918,0.242297837725232,-2.78293695219609,0.00538692731688832,0.0464127250387008
"Mt1",385.564068254556,1.08497213933015,0.224669037306412,4.81318988362291,1.48540029018126e-06,0.000153167485770474
"Mt2",181.609009773718,1.10384544794706,0.243909605170943,4.48460070819989,7.30505985077568e-06,0.000441801250494242
"Mtbp",741.70933056098,-0.27457078786935,0.0927436979637468,-2.96031648640132,0.00307323153397477,0.031490593094214
"Mterf2",156.021153930257,-0.511529008936758,0.182684859153586,-2.80067261623176,0.00509962255987309,0.0448984155607895
"Mtf2",1788.93158651236,-0.434610302598029,0.154251050771555,-2.8190422412224,0.00481671789393702,0.0430555103963472
"Mtus1",986.100333970847,0.577064329738304,0.131837788871601,4.37671759978744,1.20479907598352e-05,0.000647703284068126
"Muc15",11.8499175808036,0.795295180119458,0.264609363000992,2.94491151493362,0.00323047035473307,0.0326331554881594
"Mvp",464.247522303725,1.05840839677261,0.191697739364081,5.51324313571764,3.52281034646288e-08,1.58003076625069e-05
"Mxra8",1491.29614922449,0.572973366199923,0.178593512407864,3.20582944284291,0.00134673786924736,0.017946596834843
"Myb",324.017458521623,0.655881181474791,0.200695635819517,3.2612051349516,0.0011093974973698,0.0158387350761467
